dhcp_fingerprint_id,device_id,satori_name,device_type,device_vendor,dhcp_option55
1626,84,NETGEAR WNDR3000,Wireless Access Point,NETGEAR,"1,3,6,12,15,28,33,44,121"
1626,84,NETGEAR WNDR3000,Wireless Access Point,NETGEAR,"1,3,6,12,15,28,33,44,121"
289,84,NETGEAR WNR854T,Wireless Access Point,NETGEAR,"1,3,6,15"
289,84,NETGEAR WNR854T,Wireless Access Point,NETGEAR,"1,3,6,15"
291,137,Nintendo DS,Game Console,"Nintendo Co., Ltd.","1,3,6"
291,137,Nintendo DS,Game Console,"Nintendo Co., Ltd.","1,3,6"
426,137,Nintendo Switch,Game Console,Nintendo,"1,3,6,28"
426,137,Nintendo Switch,Game Console,Nintendo,"1,3,6,28"
12042,78766,NodeMCU - ESP8266,,,"1,3,28,6,15,44,46,47,31,33,121,43"
12042,78766,NodeMCU - ESP8266,,,"1,3,28,6,15,44,46,47,31,33,121,43"
426,191,Nokia 6086 UMA,Smartphone,Nokia,"1,3,6,28"
426,191,Nokia 6086 UMA,Smartphone,Nokia,"1,3,6,28"
433,191,Nokia E-Series,Phone,Nokia,"12,6,15,1,3,28,120"
433,191,Nokia E-Series,Phone,Nokia,"12,6,15,1,3,28,120"
166,191,Nokia Internet Tablet,PDA,Nokia,"1,3,6,12,15,28"
166,191,Nokia Internet Tablet,PDA,Nokia,"1,3,6,12,15,28"
425,191,Nokia Internet Tablet,PDA,Nokia,"1,3,6,12,15,17,28,40,41,42"
425,191,Nokia Internet Tablet,PDA,Nokia,"1,3,6,12,15,17,28,40,41,42"
42976,67,Nortel IP Phone,VoIP Phone,Nortel Networks,"1,28,1,3"
11878,67,Nortel IP Phone,VoIP Phone,Nortel Networks,"1,28,3"
22314,67,Nortel IP Phone,VoIP Phone,Nortel Networks,"51,58,59,1,3,43,128,144,157,191,251"
56316,67,Nortel IP Phone,VoIP Phone,Nortel Networks,"1,28,3,43,128,131,144,157,188,191,205,219,223,232,247,251,58,59"
13146,67,Nortel IP Phone,VoIP Phone,Nortel Networks,"1,28,3,43,128,131,144,157,188,191,205,219,223,232,247,251,58,59,66"
42454,119,Novell NetWare Client,Miscellaneous,"Novell, Inc.","78,79,85"
510,119,Novell NetWare Client,Miscellaneous,"Novell, Inc.","85,86,87"
42757,119,Novell NetWare Client,Miscellaneous,"Novell, Inc.",100
57336,119,Novell NetWare Client,Miscellaneous,"Novell, Inc.",85
60467,119,Novell NetWare Client,Miscellaneous,"Novell, Inc.","85,86"
44326,119,Novell NetWare Client,Miscellaneous,"Novell, Inc.","78,79"
42782,119,Novell NetWare Client,Miscellaneous,"Novell, Inc.","79,78"
32951,26790,Nutanix,Key Lock Box,Morse Watchman,43
72744,26790,Nutanix,Key Lock Box,Morse Watchman,"43,1,3,6,15"
1011,20488,Onion Omega2 (0.1.10),,,"1,3,6,12,15,28,42,121"
419,20488,Onion Omega2 (0.1.10),,,"1,3,6,12,15,28,42"
1011,20488,Onion Omega2 (0.1.10),,,"1,3,6,12,15,28,42,121"
1011,20488,Onion Omega2 (0.2.1),,,"1,3,6,12,15,28,42,121"
419,20488,Onion Omega2 (0.2.1),,,"1,3,6,12,15,28,42"
1011,20488,Onion Omega2 (0.2.1),,,"1,3,6,12,15,28,42,121"
6181,229,OpenBSD 3.8,,,"1,28,3,15,6,12"
6181,229,OpenBSD 3.8,,,"1,28,3,15,6,12"
6181,229,OpenBSD 4.x,,,"1,28,3,15,6,12"
6181,229,OpenBSD 4.x,,,"1,28,3,15,6,12"
27576,229,OpenBSD 6.7,,,"1,28,2,121,3,15,119,6,12,67,66"
27576,229,OpenBSD 6.7,,,"1,28,2,121,3,15,119,6,12,67,66"
4211,250,OpenSolaris 2008.11 - 2010.02,,,"1,3,6,12,15,28,43"
4211,250,OpenSolaris 2008.11 - 2010.02,,,"1,3,6,12,15,28,43"
893,,openSUSE 12.1,,,"1,28,3,121,26,12,15,119,6,40,41,87,85,86,44,45,46,47,42,121,249,252,42"
893,,openSUSE 12.1,,,"1,28,3,121,26,12,15,119,6,40,41,87,85,86,44,45,46,47,42,121,249,252,42"
419,76371,OpenWRT Chaos Calmer 15.x,,,"1,3,6,12,15,28,42"
419,76371,OpenWRT Chaos Calmer 15.x,,,"1,3,6,12,15,28,42"
496,,OS/2 Warp,,,"1,3,6,15,28,33"
246,,PC-BSD 1.2-1.3,,,"1,28,2,3,15,6,12"
246,,PC-BSD 1.2-1.3,,,"1,28,2,3,15,6,12"
246,,PC-BSD 1.4,,,"1,28,2,3,15,6,12"
246,,PC-BSD 1.4,,,"1,28,2,3,15,6,12"
424,,PC-BSD 1.5,,,"1,28,2,121,3,15,6,12"
424,,PC-BSD 1.5,,,"1,28,2,121,3,15,6,12"
424,,PC-BSD 7.0,,,"1,28,2,121,3,15,6,12"
424,,PC-BSD 7.0,,,"1,28,2,121,3,15,6,12"
246,44969,PCLinuxOS 2007-2008,,,"1,28,2,3,15,6,12"
246,44969,PCLinuxOS 2007-2008,,,"1,28,2,3,15,6,12"
292,139,PlayStation 2,Game Console,Sony Corp.,"1,3,15,6"
50043,139,PlayStation 2,Game Console,Sony Corp.,"3,15,6"
296,139,PlayStation 3,Game Console,Sony Corp.,"1,3,28,6,15"
292,139,PlayStation 3,Game Console,Sony Corp.,"1,3,15,6"
292,139,PlayStation 4,Game Console,Sony Corp.,"1,3,15,6"
292,139,PlayStation 5,Game Console,Sony Corp.,"1,3,15,6"
419,,PogoPlug,NAS,Adorama,"1,3,6,12,15,28,42"
73259,63,Polycom Studio X70,Video Phone,"Polycom, Inc.","1,33,3,6,15,28,42,51,58,59,66,160"
1762,63,Polycom Video Phone (VSX 3000A),Video Phone,"Polycom, Inc.","1,3,6,15,12,44"
60447,63,Polycom ViewStation,Video Conferencing,"Polycom, Inc.","6,1,3,12,44"
270,,Porteus 1.0,,,"1,121,33,3,6,12,15,26,28,42,51,54,58,59,119"
641,124,Puppy Linux 4.x,,,6
11244,124,Puppy Linux 4.x,,,"58,59,1,28,121,33,3,12,119,15,6,40,41,42,26,17,120"
501,21,PXE Client,,,"1,2,3,5,6,11,12,13,15,16,17,18,43,54,60,67,128,129,130,131,132,133,134,135"
501,21,PXE Client,,,"1,2,3,5,6,11,12,13,15,16,17,18,43,54,60,67,128,129,130,131,132,133,134,135"
499,21,PXE Client (ZEN),,,"1,2,3,4,5,6,11,12,13,15,16,17,18,22,23,28,40,41,42,43,50,51,54,58,59,60,66,67,128,129,130,131,132,133,134,135"
499,21,PXE Client (ZEN),,,"1,2,3,4,5,6,11,12,13,15,16,17,18,22,23,28,40,41,42,43,50,51,54,58,59,60,66,67,128,129,130,131,132,133,134,135"
253,,Raspbian GNU/Linux 8 (jessie),,Pi,"1,121,33,3,6,12,15,28,42,51,54,58,59,119"
270,,Raspbian GNU/Linux 9 (stretch),,Pi,"1,121,33,3,6,12,15,26,28,42,51,54,58,59,119"
270,,Raspbian GNU/Linux 9 (stretch),,Pi,"1,121,33,3,6,12,15,26,28,42,51,54,58,59,119"
1209,,Red Hat Linux 6.2,,,"1,3,6,15,28,12,7,9,42,48,49"
1209,,Red Hat Linux 6.2,,,"1,3,6,15,28,12,7,9,42,48,49"
1209,,Red Hat Linux 7.0,,,"1,3,6,15,28,12,7,9,42,48,49"
1209,,Red Hat Linux 7.0,,,"1,3,6,15,28,12,7,9,42,48,49"
44186,,ReplayTV,DVR,"DIRECTV, Inc.","1,2,3,4,7,6,15"
11388,,ReplayTV,DVR,"DIRECTV, Inc.","1,28"
14088,98,Ruckus H320/R510,Wireless Access Point,Ruckus,"1,2,3,6,15,28,42,43,44"
307,148,Samsung SmartTV,SmartTV,Samsung,"1,3,6,12,15,28,42,125"
307,148,Samsung SmartTV,SmartTV,Samsung,"1,3,6,12,15,28,42,125"
4068,54,ShoreTel IP Phone,VoIP Phone,"ShoreTel, Inc.","1,28,156,4,3,66,42"
2419,56,Siemens OpenStage 20/40/60/80,VoIP Phone,Siemens Enterprise Communications,"1,2,3,6,12,15,28,33,42,43,120"
2419,56,Siemens OpenStage 20/40/60/80,VoIP Phone,Siemens Enterprise Communications,"1,2,3,6,12,15,28,33,42,43,120"
2419,56,Siemens OpenStage 20/40/60/80 S,VoIP Phone,Siemens Enterprise Communications,"1,2,3,6,12,15,28,33,42,43,120"
2419,56,Siemens OpenStage 20/40/60/80 S,VoIP Phone,Siemens Enterprise Communications,"1,2,3,6,12,15,28,33,42,43,120"
56322,56,Siemens optiPoint 150 S,VoIP Phone,Siemens Enterprise Communications,"1,3,6,12,15,66"
56322,56,Siemens optiPoint 150 S,VoIP Phone,Siemens Enterprise Communications,"1,3,6,12,15,66"
2219,56,Siemens optiPoint 410/420,VoIP Phone,Siemens Enterprise Communications,"1,28,43,3"
2219,56,Siemens optiPoint 410/420,VoIP Phone,Siemens Enterprise Communications,"1,28,43,3"
56320,56,Siemens optiPoint 410/420,VoIP Phone,Siemens Enterprise Communications,"1,28,3,6,15,33,42,2,43"
56320,56,Siemens optiPoint 410/420,VoIP Phone,Siemens Enterprise Communications,"1,28,3,6,15,33,42,2,43"
2219,56,Siemens optiPoint 410/420 S,VoIP Phone,Siemens Enterprise Communications,"1,28,43,3"
2219,56,Siemens optiPoint 410/420 S,VoIP Phone,Siemens Enterprise Communications,"1,28,43,3"
56321,56,Siemens optiPoint 410/420 S,VoIP Phone,Siemens Enterprise Communications,"1,28,3,6,15,33,42,2,43,120"
56321,56,Siemens optiPoint 410/420 S,VoIP Phone,Siemens Enterprise Communications,"1,28,3,6,15,33,42,2,43,120"
46885,56,Siemens optiPoint WL2 professional,VoIP Phone,Siemens Enterprise Communications,"1,2,3,6,12,15,28,42,43,120"
46885,56,Siemens optiPoint WL2 professional,VoIP Phone,Siemens Enterprise Communications,"1,2,3,6,12,15,28,42,43,120"
46885,56,Siemens optiPoint WL2 professional S,VoIP Phone,Siemens Enterprise Communications,"1,2,3,6,12,15,28,42,43,120"
46885,56,Siemens optiPoint WL2 professional S,VoIP Phone,Siemens Enterprise Communications,"1,2,3,6,12,15,28,42,43,120"
47487,49,Sipura VoIP Adaptor,VoIP Gateway,Sipura Technology,"1,15,3,6,44,46,47,66"
1071,49,Sipura VoIP Adaptor,VoIP Gateway,Sipura Technology,"1,3,42,6,7,15,58,59,44,66"
273,,Slax 5.x-6.x based distros,,,"1,3,6,12,15,17,23,28,29,31,33,40,41,42,119"
273,,Slax 5.x-6.x based distros,,,"1,3,6,12,15,17,23,28,29,31,33,40,41,42,119"
11635,43427,SLED 10,,,"1,28,2,3,15,6,12,40,41"
11635,43427,SLED 10,,,"1,28,2,3,15,6,12,40,41"
1168,43427,SLED 10.1,,,"1,3,6,12,15,17,23,28,29,31,33,40,41,42,9,7,44,45,46,47,119"
1168,43427,SLED 10.1,,,"1,3,6,12,15,17,23,28,29,31,33,40,41,42,9,7,44,45,46,47,119"
302,143,Slingbox,DVR,Sling Media,"1,3,6,15,44,46,47"
1664,,SPA 941,VoIP Phone,Linksys,"1,3,42,6,7,15,58,59,66"
1664,,SPA 941,VoIP Phone,Linksys,"1,3,42,6,7,15,58,59,66"
19206,,SPA 942,VoIP Phone,Linksys,"1,3,42,6,7,15,58,59,44,66,150,151"
19206,,SPA 942,VoIP Phone,Linksys,"1,3,42,6,7,15,58,59,44,66,150,151"
9274,,SPA 942,VoIP Phone,Linksys,"1,3,42,6,7,15,58,59,44,66,150,2,151"
9274,,SPA 942,VoIP Phone,Linksys,"1,3,42,6,7,15,58,59,44,66,150,2,151"
555,53,Star TSP654,Printer,Star,"1,3,6,12,15,28,40,41,42"
54926,240,Sun Blade 100 Workstation,Workstation,"Sun Microsystems, Inc.","1,3,12,43"
60468,251,SunOS 5.6,,,"1,2,3,5,6,12,15,19,28,33,40,41,64,65"
42926,48,SunRocket Gizmo,VoIP Gateway,"InnoMedia, Inc.","3,1,6,12,15,67,66,43"
42926,48,SunRocket Gizmo,VoIP Gateway,"InnoMedia, Inc.","3,1,6,12,15,67,66,43"
42589,119,SUSE Linux Enterprise,,,"1,3,6,12,15,17,23,28,29,31,33,40,41,42,9,7,200,44"
11635,119,SUSE Linux Enterprise,,,"1,28,2,3,15,6,12,40,41"
56427,119,SUSE Linux Enterprise 9.3,,,"1,3,6,12,15,17,23,28,29,31,33,40,41,42,9,7,44,45,46,47"
56427,119,SUSE Linux Enterprise 9.3,,,"1,3,6,12,15,17,23,28,29,31,33,40,41,42,9,7,44,45,46,47"
11390,87,Symbol Wireless Access Point,Wireless Access Point,Symbol,"1,3,6,12,15,43,66,67,128,129,130,131,132,133,134,135"
246,87,Symbol Wireless Switch,Wireless Controller,Symbol,"1,28,2,3,15,6,12"
246,87,Symbol Wireless Switch,Wireless Controller,Symbol,"1,28,2,3,15,6,12"
53904,33710,TallyGenicom Printer,Printer,TallyGenicom LP,"1,3,6,58,59,44,46,47"
60457,224,TANDBERG,Video Conferencing,TANDBERG,"1,3,7"
60459,224,TANDBERG 1000,Video Conferencing,TANDBERG,"1,3,6,12,15,120,242"
246,140,TiVo,DVR,TiVo,"1,28,2,3,15,6,12"
60454,140,TiVo,DVR,TiVo,"28,2,3,15,6,12"
307,9961,Tizen Linux,,,"1,3,6,12,15,28,42,125"
307,9961,Tizen Linux,,,"1,3,6,12,15,28,42,125"
1199,44,TP-LINK Wireless LAN Router,Wireless Router,"TP-LINK Technologies Co., Ltd.","1,3,43,44,46,47,6"
1199,44,TP-LINK Wireless LAN Router,Wireless Router,"TP-LINK Technologies Co., Ltd.","1,3,43,44,46,47,6"
1103,99,Trapeze MP-422 Wireless Access Point,Wireless Access Point           ,Trapeze Networks,"1,15,3,6,43"
291,96,Trendnet IP Camera,IP Network Camera,TRENDnet,"1,3,6"
384,96,Trendnet Print Server,Printer,TRENDnet,"1,3"
55778,96,Trendnet Wireless Access Point,Wireless Access Point,TRENDnet,"1,28,6,5,3,44,15"
44325,96,Trendnet Wireless Access Point,Wireless Access Point,TRENDnet,"6,5,3,44,15"
246,122,Ubuntu,,,"1,28,2,3,15,6,12"
246,122,Ubuntu,,,"1,28,2,3,15,6,12"
282,122,Ubuntu 11 based distro,,,"1,28,2,3,15,6,119,12,44,47,26,121,42,121,249,252,42"
282,122,Ubuntu 11 based distro,,,"1,28,2,3,15,6,119,12,44,47,26,121,42,121,249,252,42"
282,122,Ubuntu 12 based distro,,,"1,28,2,3,15,6,119,12,44,47,26,121,42,121,249,252,42"
282,122,Ubuntu 12 based distro,,,"1,28,2,3,15,6,119,12,44,47,26,121,42,121,249,252,42"
42733,122,Ubuntu 18.x,,,"1,28,2,3,15,6,119,12,44,47,26,121,42,249,33,252"
56087,122,Ubuntu 19.x,,,"1,3,12,15,6,2,26,28,121,33,40,41,42,54,119,249,252,17"
56087,122,Ubuntu 19.x,,,"1,3,12,15,6,2,26,28,121,33,40,41,42,54,119,249,252,17"
71752,122,Ubuntu 20.x,,,"1,2,6,12,15,26,28,121,3,33,40,41,42,119,249,252,17"
71752,122,Ubuntu 22.x,,,"1,2,6,12,15,26,28,121,3,33,40,41,42,119,249,252,17"
249,122,Ubuntu 6.0.6,,,"1,28,2,3,15,6,12,44,47"
249,122,Ubuntu 6.0.6,,,"1,28,2,3,15,6,12,44,47"
249,122,Ubuntu 6.10,,,"1,28,2,3,15,6,12,44,47"
249,122,Ubuntu 6.10,,,"1,28,2,3,15,6,12,44,47"
249,122,Ubuntu 7.x based distro,,,"1,28,2,3,15,6,12,44,47"
249,122,Ubuntu 7.x based distro,,,"1,28,2,3,15,6,12,44,47"
248,122,Ubuntu 8.04,,,"1,28,2,3,15,6,12,42"
248,122,Ubuntu 8.04,,,"1,28,2,3,15,6,12,42"
244,122,Ubuntu 8.10 based distro,,,"1,28,2,3,15,6,119,12,44,47,26"
244,122,Ubuntu 8.10 based distro,,,"1,28,2,3,15,6,119,12,44,47,26"
275,122,Ubuntu 9-10 based distro,,,"1,28,2,3,15,6,119,12,44,47,26,121"
275,122,Ubuntu 9-10 based distro,,,"1,28,2,3,15,6,119,12,44,47,26,121"
276,122,Ubuntu 9-10 based distro,,,"1,28,2,3,15,6,119,12,44,47,26,121,42"
276,122,Ubuntu 9-10 based distro,,,"1,28,2,3,15,6,119,12,44,47,26,121,42"
56313,47,UniData IP Phone,VoIP Phone,UniData Communications Systems Inc.,"54,51,58,59,1,3,6,15,28,139"
53162,46,Uniden DTA VoIP Adapater,VoIP Gateway,Uniden,"1,2,3,6,15,42"
419,,UnionCam Q5,IP Network Camera,UnionCam,"1,3,6,12,15,28,42"
419,,UnionCam Q5,IP Network Camera,UnionCam,"1,3,6,12,15,28,42"
56319,53,UTStarcom F3000,VoIP Phone,"UTStarcom, Inc.","1,6,15,3,43"
555,4903,Vizio Smart TV 2.1.18.x,Smart TV,Vizio,"1,3,6,12,15,28,40,41,42"
555,4903,Vizio Smart TV 2.1.18.x,Smart TV,Vizio,"1,3,6,12,15,28,40,41,42"
555,,WD My Book World Edition,NAS,Western Digital Corp.,"1,3,6,12,15,28,40,41,42"
555,,WD My Book World Edition,NAS,Western Digital Corp.,"1,3,6,12,15,28,40,41,42"
555,,WD ShareSpace,NAS,Western Digital Corp.,"1,3,6,12,15,28,40,41,42"
555,,WD ShareSpace,NAS,Western Digital Corp.,"1,3,6,12,15,28,40,41,42"
496,,Wii,Game Console,"Nintendo Co., Ltd.","1,3,6,15,28,33"
496,,Wii,Game Console,"Nintendo Co., Ltd.","1,3,6,15,28,33"
6784,,Wii,Game Console,"Nintendo Co., Ltd.","1,3,6,12,15,28,33,58,59"
496,,Wii 4.3u,Game Console,"Nintendo Co., Ltd.","1,3,6,15,28,33"
496,,Wii 4.3u,Game Console,"Nintendo Co., Ltd.","1,3,6,15,28,33"
2,1,Windows,,,"1,15,3,6,44,46,47,31,33,249,43"
2,1,Windows,,,"1,15,3,6,44,46,47,31,33,249,43"
3,1,Windows,,,"1,15,3,6,44,46,47,31,33,249,43,252"
11253,1,Windows 10,,,"1,3,6,15,31,33,43,44,46,47,121,249,252"
33,1,Windows 10,,,"1,15,3,6,44,46,47,31,33,121,249,43,252"
44120,1,Windows 10,,,"1,3,6,15,31,33,43,44,46,47,119,121,249,252"
2432,1,Windows 10,,,"1,121,3,6,15,119,252,95,44,46"
11253,1,Windows 10 - 1607,,,"1,3,6,15,31,33,43,44,46,47,121,249,252"
11253,1,Windows 10 - 1607,,,"1,3,6,15,31,33,43,44,46,47,121,249,252"
11253,1,Windows 10 - 1703,,,"1,3,6,15,31,33,43,44,46,47,121,249,252"
11253,1,Windows 10 - 1703,,,"1,3,6,15,31,33,43,44,46,47,121,249,252"
11253,1,Windows 10 - 1709,,,"1,3,6,15,31,33,43,44,46,47,121,249,252"
44120,1,Windows 10 - 1803,,,"1,3,6,15,31,33,43,44,46,47,119,121,249,252"
44120,1,Windows 10 - 1809,,,"1,3,6,15,31,33,43,44,46,47,119,121,249,252"
44120,1,Windows 10 - 1909,,,"1,3,6,15,31,33,43,44,46,47,119,121,249,252"
44120,1,Windows 11 - 22000,,,"1,3,6,15,31,33,43,44,46,47,119,121,249,252"
44120,1,Windows 11 - 22000,,,"1,3,6,15,31,33,43,44,46,47,119,121,249,252"
9,1,Windows 2000,,,"1,15,3,6,44,46,47,31,33,43"
42606,1,Windows 2000,,,"1,15,3,6,44,46,47,31,33,43,252"
56280,1,Windows 2000,,,"1,15,3,6,44,46,47,31,33,43,252,12"
9,1,Windows 2000,,,"1,15,3,6,44,46,47,31,33,43"
56281,1,Windows 2000,,,"15,3,6,44,46,47,31,33,43"
56282,1,Windows 2000,,,"15,3,6,44,46,47,31,33,43,252"
24,1,Windows 7,,,"1,15,3,6,44,46,47,31,33,121,249,43"
24,1,Windows 7,,,"1,15,3,6,44,46,47,31,33,121,249,43"
33,1,Windows 7,,,"1,15,3,6,44,46,47,31,33,121,249,43,252"
33,1,Windows 7 SP1,,,"1,15,3,6,44,46,47,31,33,121,249,43,252"
24,1,Windows 7 SP1,,,"1,15,3,6,44,46,47,31,33,121,249,43"
35,1,Windows 8.1,,,"1,15,3,6,44,46,47,31,33,121,249,252,43"
35,1,Windows 8.1,,,"1,15,3,6,44,46,47,31,33,121,249,252,43"
50225,1,Windows 95,,,"1,3,15,6,44,46,47"
50225,1,Windows 95 B,,,"1,3,15,6,44,46,47"
7520,1,Windows 98,,,"1,3,6,15,44,46,47,57"
7520,1,Windows 98,,,"1,3,6,15,44,46,47,57"
1357,1,Windows 98 SE,,,"1,15,3,6,44,46,47,43,77"
1357,1,Windows 98 SE,,,"1,15,3,6,44,46,47,43,77"
56284,1,Windows 98 SE,,,"15,3,6,44,46,47,43,77"
56285,1,Windows 98 SE,,,"15,3,6,44,46,47,43,77,252"
56286,1,Windows 98 SE,,,"1,15,3,6,44,46,47,43,77,252"
302,1,Windows CE,,,"1,3,6,15,44,46,47"
302,1,Windows CE,,,"1,3,6,15,44,46,47"
45583,1,Windows ME,,,"1,15,3,6,44,46,47,31,33,43,77"
45583,1,Windows ME,,,"1,15,3,6,44,46,47,31,33,43,77"
56283,1,Windows ME,,,"15,3,6,44,46,47,31,33,43,77"
11352,1,Windows NT 4,,,"1,15,3,44,46,47,6"
11352,1,Windows NT 4,,,"1,15,3,44,46,47,6"
1047,1,Windows NT 4,,,"1,2,3,6,12,15,26,28,85,86,87,88,44,45,46,47,70,69,78,79"
302,1,Windows Phone 7.5,Smartphone,Microsoft Corp.,"1,3,6,15,44,46,47"
302,1,Windows Phone 7.5,Smartphone,Microsoft Corp.,"1,3,6,15,44,46,47"
2,1,Windows Server 2003,,,"1,15,3,6,44,46,47,31,33,249,43"
2,1,Windows Server 2003,,,"1,15,3,6,44,46,47,31,33,249,43"
3,1,Windows Server 2003,,,"1,15,3,6,44,46,47,31,33,249,43,252"
2,1,Windows Server 2003,,,"1,15,3,6,44,46,47,31,33,249,43"
24,1,Windows Server 2008,,,"1,15,3,6,44,46,47,31,33,121,249,43"
33,1,Windows Server 2008,,,"1,15,3,6,44,46,47,31,33,121,249,43,252"
24,1,Windows Server 2008,,,"1,15,3,6,44,46,47,31,33,121,249,43"
32949,1,Windows Server 2012,,,54
32952,1,Windows Server 2012,,,83
32951,1,Windows Server 2012,,,43
35,1,Windows Server 2012 R2,,,"1,15,3,6,44,46,47,31,33,121,249,252,43"
35,1,Windows Server 2012 R2,,,"1,15,3,6,44,46,47,31,33,121,249,252,43"
11253,1,Windows Server 2016,,,"1,3,6,15,31,33,43,44,46,47,121,249,252"
32949,1,Windows Server 2016,,,54
11253,1,Windows Server 2016,,,"1,3,6,15,31,33,43,44,46,47,121,249,252"
11446,1,Windows Server 2016,,,3
24,1,Windows Vista,,,"1,15,3,6,44,46,47,31,33,121,249,43"
33,1,Windows Vista,,,"1,15,3,6,44,46,47,31,33,121,249,43,252"
3,1,Windows Vista,,,"1,15,3,6,44,46,47,31,33,249,43,252"
24,1,Windows Vista,,,"1,15,3,6,44,46,47,31,33,121,249,43"
2,1,Windows XP,,,"1,15,3,6,44,46,47,31,33,249,43"
3,1,Windows XP,,,"1,15,3,6,44,46,47,31,33,249,43,252"
32938,1,Windows XP,,,"1,15,3,6,44,46,47,31,33,249,43,252,12"
2,1,Windows XP,,,"1,15,3,6,44,46,47,31,33,249,43"
42449,1,Windows XP,,,"15,3,6,44,46,47,31,33,249,43"
42450,1,Windows XP,,,"15,3,6,44,46,47,31,33,249,43,252"
42451,1,Windows XP,,,"15,3,6,44,46,47,31,33,249,43,252,12"
42452,1,Windows XP,,,"28,2,3,15,6,12,44,47"
2,1,Windows XP SP3,,,"1,15,3,6,44,46,47,31,33,249,43"
2,1,Windows XP SP3,,,"1,15,3,6,44,46,47,31,33,249,43"
3,1,Windows XP SP3,,,"1,15,3,6,44,46,47,31,33,249,43,252"
419,,WyzeCam v2,IP Network Camera,Wyze,"1,3,6,12,15,28,42"
419,,WyzeCam v2,IP Network Camera,Wyze,"1,3,6,12,15,28,42"
244,,Xandros,,,"1,28,2,3,15,6,119,12,44,47,26"
244,,Xandros,,,"1,28,2,3,15,6,119,12,44,47,26"
45417,134,Xbox,Game Console,Microsoft Corp.,"3,6"
291,134,Xbox 360,Game Console,Microsoft Corp.,"1,3,6"
289,134,Xbox 360,Game Console,Microsoft Corp.,"1,3,6,15"
291,134,Xbox 360,Game Console,Microsoft Corp.,"1,3,6"
289,134,Xbox 360,Game Console,Microsoft Corp.,"1,3,6,15"
42608,159,Xerox - D95,Printer,Xerox Corp.,252
49778,159,Xerox Printer,Printer,Xerox Corp.,"51,1,3,58,59,12,44,54,6,15,144"
346,159,Xerox Printer,Printer,Xerox Corp.,"1,28,3,15,6,12,44,78,79"
6325,159,Xerox Printer,Printer,Xerox Corp.,"1,28,3,15,6,12,44,78,79,66,67"
356,159,Xerox Printer,Printer,Xerox Corp.,"1,3,28,58,59,6,15,78,79,44,46,69,66,67,12"
11266,159,Xerox Printer,Printer,Xerox Corp.,12
60465,159,Xerox Printer,Printer,Xerox Corp.,"1,3,28,6,15,44,46,69,12,81"
1090,159,Xerox Printer,Printer,Xerox Corp.,"1,3,28,58,59,6,15,78,79,44,46,69,12,81"
357,159,Xerox Printer,Printer,Xerox Corp.,"1,3,28,58,59,6,15,78,79,44,46,69,66,67,12,81"
1132,159,Xerox Printer,Printer,Xerox Corp.,"1,28,3,58,59,6,15,78,79,12,44,46,69,116,66,67"
1047,159,Xerox Printer,Printer,Xerox Corp.,"1,2,3,6,12,15,26,28,85,86,87,88,44,45,46,47,70,69,78,79"
344,159,Xerox Printer,Printer,Xerox Corp.,"1,2,3,6,12,15,26,28,85,86,87,88,44,45,46,47,70,69,78,79,120"
42608,159,Xerox WorkCentre,Printer,Xerox Corp.,252
347,159,Xerox WorkCentre,Printer,Xerox Corp.,"1,28,3,15,6,12,44,78,79,2,42"
42608,159,Xerox WorkCentre - 5335,Printer,Xerox Corp.,252
42608,159,Xerox WorkCentre - 7125,Printer,Xerox Corp.,252
32938,159,Xerox WorkCentre - 7545,Printer,Xerox Corp.,"1,15,3,6,44,46,47,31,33,249,43,252,12"
272,117,Zenwalk based distro,,,"1,3,6,12,15,17,23,28,29,31,33,40,41,42"
272,117,Zenwalk based distro,,,"1,3,6,12,15,17,23,28,29,31,33,40,41,42"
56318,52,ZyXEL WiFi Phone,VoIP Phone,ZyXEL Corp.,"1,3,6,66,15"
